id,i,we,you,shehe,they,ipron,PastM,PresentM,FutureM,ProgM,family,friend,humans,posemo,negemo,insight,cause,discrep,tentat,certain,inhib,incl,excl,see,hear,feel,body,health,sexual,ingest,label
25099720,0.001372684,0.000686342,0.002745367,0.006177076,0.000686342,0.013726836,0.006177076,0.016472203,0.013040494,0.013726836,0.000686342,0.000686342,0.013726836,0.012354152,0.019903912,0.032258065,0.016472203,0.011667811,0.013040494,0.006177076,0.010295127,0.021276596,0.008922443,0.008236102,0.006177076,0.000686342,0.001372684,0.003431709,0,0.005490734,1
25880003,0.038732394,0.007042254,0.030985915,0.018309859,0.004225352,0.045070423,0.006338028,0.007042254,0.009859155,0.014084507,0.003521127,0,0.030985915,0.040140845,0.020422535,0.047183099,0.020422535,0.054929577,0.042957746,0.016901408,0.004225352,0.034507042,0.045070423,0.00915493,0.021126761,0.004225352,0.003521127,0.003521127,0,0,1
109791,0.005555556,0.005555556,0.044444444,0,0,0.005555556,0.005555556,0,0,0.005555556,0.005555556,0,0.005555556,0.027777778,0.011111111,0.033333333,0.011111111,0.005555556,0.027777778,0.011111111,0.005555556,0.027777778,0.033333333,0.011111111,0,0.005555556,0,0.022222222,0,0.027777778,0
284503,0,0,0,0,0,0.039215686,0,0,0,0.019607843,0,0,0.019607843,0.039215686,0.019607843,0.058823529,0.019607843,0.039215686,0,0.039215686,0.039215686,0.039215686,0,0.019607843,0,0.039215686,0,0,0,0,0
46455,0.004940711,0.001976285,0.000988142,0.009881423,0.001976285,0.027667984,0.002964427,0.013833992,0.005928854,0.010869565,0.001976285,0,0.029644269,0.020750988,0.016798419,0.026679842,0.035573123,0.038537549,0.024703557,0.006916996,0.011857708,0.042490119,0.024703557,0.001976285,0.002964427,0.006916996,0.020750988,0.027667984,0.007905138,0.039525692,0
327554,0,0.00862069,0.003448276,0,0,0.010344828,0.001724138,0.022413793,0.001724138,0.012068966,0.001724138,0,0.012068966,0.017241379,0.034482759,0.022413793,0.015517241,0.032758621,0.029310345,0.020689655,0.017241379,0.060344828,0.012068966,0.001724138,0.005172414,0.003448276,0.031034483,0.034482759,0.006896552,0.031034483,0
23227339,0.005263158,0,0.005263158,0.005263158,0.002631579,0.018421053,0.002631579,0.007894737,0.013157895,0.013157895,0,0,0.013157895,0.013157895,0.018421053,0.034210526,0.013157895,0.002631579,0.010526316,0.007894737,0.007894737,0.031578947,0.010526316,0.007894737,0.005263158,0.005263158,0.007894737,0.007894737,0.002631579,0,1
353970,0.001030928,0,0.013402062,0.003092784,0.001030928,0.027835052,0,0.012371134,0.007216495,0.006185567,0,0,0.008247423,0.016494845,0.024742268,0.020618557,0.024742268,0.046391753,0.030927835,0.013402062,0.009278351,0.046391753,0.026804124,0.005154639,0,0.008247423,0.02371134,0.057731959,0.003092784,0.022680412,0
332397,0.006546645,0.004091653,0.007364975,0.000818331,0.000818331,0.008183306,0.001636661,0.008183306,0.010638298,0.011456628,0.003273322,0.000818331,0.012274959,0.017184943,0.009819967,0.024549918,0.021276596,0.030278232,0.010638298,0.005728314,0.018821604,0.037643208,0.014729951,0.004091653,0.001636661,0.006546645,0.010638298,0.025368249,0,0.028641571,0
135193,0,0,0.005698006,0.004273504,0.001424501,0.031339031,0,0.014245014,0.007122507,0.005698006,0.001424501,0,0.008547009,0.01994302,0.031339031,0.021367521,0.027065527,0.045584046,0.032763533,0.014245014,0.011396011,0.04985755,0.031339031,0.004273504,0,0.007122507,0.022792023,0.06980057,0.004273504,0.022792023,0
315794,0,0,0,0,0,0.018963338,0.002528445,0.008849558,0.008849558,0.011378003,0.001264223,0,0.007585335,0.008849558,0.008849558,0.013906448,0.016434893,0.032869785,0.01517067,0.007585335,0.016434893,0.042983565,0.013906448,0.007585335,0,0.011378003,0.022756005,0.039190898,0.001264223,0.053097345,0
37233,0.014577259,0.00058309,0.00058309,0.002332362,0.00058309,0.013411079,0.003498542,0.006413994,0.004081633,0.01516035,0.003498542,0,0.007580175,0.013994169,0.01574344,0.022740525,0.012244898,0.022157434,0.013994169,0.01574344,0.006413994,0.035568513,0.022157434,0.020991254,0.005247813,0.008746356,0.016909621,0.040816327,0.002915452,0.020408163,0
313097,0,0.003174603,0.00952381,0,0,0.028571429,0.003174603,0.015873016,0.001587302,0.014285714,0.00952381,0.001587302,0.028571429,0.019047619,0.025396825,0.020634921,0.012698413,0.036507937,0.020634921,0.020634921,0.011111111,0.06031746,0.031746032,0.004761905,0,0.001587302,0.014285714,0.025396825,0,0.001587302,0
34317,0,0.004581901,0.004581901,0,0,0.021764032,0.005727377,0.011454754,0.005727377,0.011454754,0,0,0.005727377,0.012600229,0.026345934,0.025200458,0.034364261,0.026345934,0.017182131,0.009163803,0.025200458,0.048109966,0.016036655,0.012600229,0.004581901,0.010309278,0.003436426,0.004581901,0,0.024054983,0
181282,0,0.005141388,0.015424165,0,0,0.048843188,0.002570694,0,0.015424165,0.010282776,0,0,0.01285347,0.020565553,0.038560411,0.020565553,0.017994859,0.053984576,0.043701799,0.002570694,0.002570694,0.046272494,0.033419023,0.007712082,0,0.005141388,0.023136247,0.025706941,0.005141388,0.030848329,0
239492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26112,0.014760148,0.003690037,0.012915129,0.005535055,0,0.014760148,0.005535055,0.009225092,0.014760148,0.016605166,0.005535055,0.001845018,0.007380074,0.025830258,0.009225092,0.029520295,0.012915129,0.016605166,0.031365314,0.001845018,0.003690037,0.049815498,0.022140221,0.001845018,0.003690037,0.029520295,0.046125461,0.029520295,0,0.003690037,0
37298,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
27000,0,0.00907441,0.001814882,0,0,0.012704174,0,0.001814882,0.014519056,0.014519056,0,0,0.00907441,0.010889292,0.023593466,0.023593466,0.016333938,0.045372051,0.01814882,0.007259528,0.007259528,0.045372051,0.021778584,0.003629764,0,0.007259528,0.019963702,0.050816697,0,0.076225045,0
178850,0.002358491,0.002358491,0,0,0,0.018867925,0.004716981,0.004716981,0.007075472,0.014150943,0,0.002358491,0.007075472,0.009433962,0.016509434,0.023584906,0.016509434,0.007075472,0.007075472,0.021226415,0.002358491,0.04009434,0.033018868,0.004716981,0.007075472,0.002358491,0.030660377,0.04245283,0.004716981,0.04245283,0
158320,0,0.001355014,0.002710027,0.006775068,0,0.012195122,0.002710027,0.008130081,0.004065041,0.013550136,0.001355014,0,0.010840108,0.002710027,0.010840108,0.020325203,0.010840108,0.048780488,0.028455285,0.006775068,0.006775068,0.046070461,0.036585366,0.010840108,0.002710027,0.008130081,0.031165312,0.020325203,0,0.043360434,0
184557,0,0.001324503,0.005960265,0,0.001986755,0.02781457,0.000662252,0.004635762,0.00794702,0.01589404,0,0.000662252,0.011258278,0.012582781,0.01589404,0.022516556,0.016556291,0.037086093,0.031125828,0.003311258,0.005298013,0.038410596,0.025165563,0.004635762,0.005960265,0.018543046,0.035761589,0.036423841,0.00397351,0.029801325,0
25161830,0.003072197,0,0.001536098,0,0,0.010752688,0,0.003072197,0.007680492,0,0,0,0.006144393,0.004608295,0.010752688,0.007680492,0.019969278,0.029185868,0.01843318,0.010752688,0.046082949,0.038402458,0.016897081,0,0,0,0.006144393,0.001536098,0,0.003072197,1
223971,0.004541326,0.00181653,0,0,0.00181653,0.011807448,0.002724796,0.005449591,0.00181653,0.007266122,0,0,0.011807448,0.004541326,0.013623978,0.026339691,0.023614896,0.014532243,0.016348774,0.013623978,0.008174387,0.046321526,0.019981835,0.003633061,0.002724796,0.007266122,0.048138056,0.059037239,0,0.079019074,0
25668449,0,0,0.002734731,0,0,0.022789426,0.001823154,0.010938924,0.010027347,0.010938924,0,0,0.007292616,0.020966272,0.014585232,0.029170465,0.03372835,0.010938924,0.012762078,0.019143118,0.031905196,0.048313582,0.008204193,0.010938924,0.002734731,0,0.002734731,0.000911577,0.000911577,0,1
25385365,0.01964512,0.002534854,0,0.00887199,0,0.020912548,0.006970849,0.00887199,0.009505703,0.036121673,0.001267427,0,0.012674271,0.013941698,0.005703422,0.051964512,0.020912548,0.031685678,0.029150824,0.017110266,0.013307985,0.050697085,0.032319392,0.001901141,0.027249683,0.005069708,0.013941698,0.003802281,0,0,1
137461,0,0.000719942,0.000719942,0,0,0.012958963,0.002159827,0.010079194,0.00287977,0.004319654,0,0,0.00287977,0.026637869,0.025197984,0.010079194,0.015838733,0.041036717,0.028077754,0.006479482,0.007199424,0.033117351,0.016558675,0.002159827,0.003599712,0.011519078,0.061195104,0.062634989,0.00287977,0.030957523,0
177737,0.003028009,0.010598032,0.000757002,0,0,0.013626041,0.003028009,0.019682059,0.015897048,0.007570023,0.002271007,0,0.015897048,0.022710068,0.022710068,0.018168055,0.032551098,0.0333081,0.018168055,0.012869039,0.020439061,0.046177139,0.009084027,0.055261166,0,0.007570023,0.030280091,0.037093111,0.000757002,0.008327025,0
17146,0.002320186,0.025522042,0.002320186,0,0,0.009280742,0,0.016241299,0.009280742,0.023201856,0,0,0.004640371,0.004640371,0.020881671,0.034802784,0.011600928,0.020881671,0.018561485,0.004640371,0.009280742,0.064965197,0.03712297,0.004640371,0.004640371,0.006960557,0.011600928,0.03712297,0,0.03712297,0
22902148,0,0,0,0.001828154,0,0.011882998,0.001828154,0.007312614,0.008226691,0.016453382,0,0.000914077,0.007312614,0.005484461,0.042047532,0.036563071,0.015539305,0.003656307,0.013711152,0.014625229,0.016453382,0.037477148,0.010054845,0.007312614,0.000914077,0.005484461,0.001828154,0,0,0.000914077,1
488864,0.014078311,0.00791905,0.000879894,0.001319842,0.002199736,0.016717994,0.007479103,0.014958205,0.003519578,0.01891773,0.001319842,0,0.016717994,0.007479103,0.02991641,0.036515618,0.030356357,0.03783546,0.029476463,0.013198416,0.007479103,0.056313242,0.034755829,0.002639683,0.005719314,0.006599208,0.029036516,0.03299604,0.000439947,0.034755829,0
315153,0,0.001829826,0.012808783,0,0,0.010978957,0.000914913,0.010064044,0.017383349,0.022872827,0,0,0.001829826,0.015553522,0.018298262,0.03568161,0.039341263,0.05032022,0.017383349,0.006404392,0.009149131,0.061299177,0.02378774,0.005489478,0,0.008234218,0.026532479,0.037511436,0.000914913,0.053064959,0
22313,0,0.004901961,0.039215686,0,0,0,0,0.004901961,0.024509804,0.009803922,0,0,0.004901961,0.014705882,0.004901961,0.039215686,0.009803922,0.029411765,0.029411765,0.034313725,0.004901961,0.034313725,0.014705882,0.068627451,0,0.009803922,0.009803922,0,0,0,0
13133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0
27579,0,0.00152207,0.00456621,0,0,0,0,0,0.00152207,0.00304414,0,0,0.00456621,0.00152207,0.03500761,0.01978691,0.02130898,0.0456621,0.051750381,0.00304414,0.00152207,0.01978691,0.054794521,0.00761035,0.00152207,0.01978691,0.04718417,0.073059361,0.01065449,0.050228311,0
35479,0,0,0.004273504,0,0,0.010683761,0.006410256,0.008547009,0.002136752,0,0,0,0,0.010683761,0.032051282,0.012820513,0.034188034,0.023504274,0.021367521,0.012820513,0.010683761,0.034188034,0.014957265,0.014957265,0.002136752,0.023504274,0.044871795,0.044871795,0,0.05982906,0
23615525,0.035604149,0.001401738,0.013456686,0.01065321,0.006167648,0.030557892,0.007569386,0.01541912,0.006447996,0.012335296,0.001401738,0.000560695,0.018783291,0.028315111,0.008130081,0.043173535,0.014017382,0.027754415,0.031398935,0.019343987,0.002803476,0.051583964,0.025791982,0.010092515,0.007569386,0.003083824,0.003924867,0.001121391,0.003924867,0.000560695,1
38022,0,0.002564103,0.002564103,0.005128205,0,0.01025641,0.01025641,0.007692308,0.007692308,0.012820513,0.002564103,0,0.015384615,0.017948718,0.028205128,0.012820513,0.020512821,0.017948718,0.015384615,0.005128205,0.012820513,0.048717949,0.015384615,0.012820513,0,0.007692308,0.015384615,0.061538462,0.012820513,0,0
29727,0.007633588,0.007633588,0.005089059,0,0.002544529,0.030534351,0.010178117,0.015267176,0.017811705,0.038167939,0.007633588,0,0.005089059,0.025445293,0.002544529,0.045801527,0.020356234,0.022900763,0.015267176,0.017811705,0.002544529,0.045801527,0.03307888,0.005089059,0,0,0.007633588,0.012722646,0,0.022900763,0
58594,0,0,0.04,0,0,0.08,0,0,0,0,0.08,0,0.12,0,0.04,0.04,0,0,0,0,0,0,0,0.12,0,0.04,0,0,0,0,0
25230832,0.00234055,0,0.001755413,0,0,0.006436513,0.008191925,0.01170275,0.004095963,0.007606788,0,0.000585138,0.002925688,0.010532475,0.004095963,0.031012288,0.016968988,0.019894675,0.019894675,0.018139263,0.010532475,0.042715038,0.013458163,0.002925688,0.001170275,0,0.000585138,0,0.000585138,0,1
325006,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
127553,0.011904762,0,0.011904762,0,0,0,0,0,0,0,0,0,0.011904762,0.023809524,0,0.035714286,0.035714286,0.011904762,0.011904762,0,0,0.047619048,0,0.011904762,0,0,0,0.035714286,0,0,0
75876,0.006259781,0,0.001564945,0,0,0.023474178,0,0.012519562,0.004694836,0.012519562,0.00312989,0,0.012519562,0.031298905,0.023474178,0.037558685,0.015649452,0.048513302,0.03286385,0.010954617,0.012519562,0.048513302,0.031298905,0.001564945,0.017214397,0.009389671,0.042253521,0.031298905,0.001564945,0.026604069,0
25972657,0,0,0,0,0.009569378,0.007177033,0,0.016746411,0.019138756,0.007177033,0,0,0.016746411,0.004784689,0.004784689,0.019138756,0.019138756,0.011961722,0.014354067,0.009569378,0.014354067,0.043062201,0.009569378,0.014354067,0.004784689,0.007177033,0.007177033,0,0,0,1
24096375,0,0,0,0,0,0.018897638,0.001574803,0.007874016,0.009448819,0.007874016,0,0,0.001574803,0.014173228,0.001574803,0.031496063,0.022047244,0.009448819,0.028346457,0.009448819,0.018897638,0.031496063,0.012598425,0,0.004724409,0.003149606,0.004724409,0,0,0,1
48705,0.009830206,0.00178731,0.00357462,0.015192136,0,0.016085791,0.006255585,0.00536193,0.010723861,0.014298481,0.00178731,0,0.010723861,0.024128686,0.014298481,0.022341376,0.00714924,0.016979446,0.008042895,0.00893655,0.00357462,0.032171582,0.013404826,0.006255585,0.009830206,0.00893655,0.038427167,0.066130474,0.010723861,0.018766756,0
23180985,0.003089598,0.001029866,0.003089598,0.001029866,0,0.016477858,0.014418126,0.009268795,0.005149331,0.014418126,0.004119464,0,0.020597322,0.011328527,0.017507724,0.029866117,0.009268795,0.008238929,0.010298661,0.008238929,0.022657055,0.036045314,0.015447992,0.006179197,0,0.003089598,0.002059732,0.006179197,0.001029866,0.002059732,1
120466,0,0.001261034,0.005044136,0.00630517,0,0.011349306,0.002522068,0.007566204,0.005044136,0.013871375,0.001261034,0,0.010088272,0.00630517,0.010088272,0.020176545,0.01261034,0.04665826,0.029003783,0.008827238,0.00630517,0.045397226,0.035308953,0.010088272,0.005044136,0.008827238,0.030264817,0.018915511,0,0.04035309,0
212018,0,0.00255102,0,0,0,0.010204082,0,0.012755102,0.007653061,0.005102041,0,0.00255102,0,0.025510204,0.012755102,0.017857143,0.033163265,0.022959184,0.015306122,0.005102041,0.015306122,0.040816327,0.015306122,0.020408163,0,0.025510204,0.035714286,0.022959184,0,0.017857143,0
325907,0.005089059,0,0,0.005089059,0,0.015267176,0,0.017811705,0.005089059,0.012722646,0,0,0.010178117,0.010178117,0.012722646,0.048346056,0.03307888,0.022900763,0.012722646,0.010178117,0.010178117,0.040712468,0.017811705,0,0.002544529,0.002544529,0.010178117,0.043256997,0,0.038167939,0
32598,0,0.003698225,0.002218935,0.000739645,0.000739645,0.027366864,0,0.00887574,0.003698225,0.01035503,0,0,0.013313609,0.014053254,0.014792899,0.022928994,0.032544379,0.024408284,0.015532544,0.012573964,0.037721893,0.039940828,0.025887574,0.000739645,0.000739645,0.00147929,0.006656805,0.088017751,0.000739645,0.034763314,0
63252,0.000925069,0.000462535,0.008325624,0,0.000462535,0.018963922,0.004162812,0.010638298,0.013413506,0.012950971,0.000925069,0.000462535,0.0226642,0.016188714,0.019426457,0.022201665,0.00693802,0.012025902,0.008788159,0.00786309,0.011563367,0.030989824,0.012488437,0.015726179,0.001850139,0.00693802,0.011100833,0.005550416,0.002775208,0.010175763,0
42231,0,0,0,0,0,0.016759777,0,0,0.005586592,0.005586592,0,0,0.016759777,0.022346369,0.033519553,0.044692737,0.011173184,0.033519553,0.016759777,0,0.005586592,0.117318436,0.016759777,0.005586592,0.011173184,0.011173184,0,0.005586592,0.022346369,0.016759777,0
190658,0.00101833,0,0.00712831,0.00305499,0.00101833,0.022403259,0,0.012219959,0.00610998,0.00712831,0,0,0.00509165,0.014256619,0.024439919,0.017311609,0.022403259,0.045824847,0.024439919,0.010183299,0.009164969,0.043788187,0.025458248,0.00509165,0,0.011201629,0.032586558,0.059063136,0.00305499,0.039714868,0
323096,0.001592357,0.006369427,0.003184713,0.001592357,0,0.011146497,0.003184713,0.011146497,0.011146497,0.003184713,0,0,0.00955414,0.011146497,0.046178344,0.01433121,0.035031847,0.03343949,0.015923567,0.01433121,0.00477707,0.036624204,0.015923567,0.01433121,0.001592357,0.01433121,0.022292994,0.035031847,0,0.030254777,0
25925574,0,0.005464481,0,0.005464481,0.00273224,0.016393443,0.005464481,0.013661202,0.00273224,0.016393443,0.00273224,0,0.010928962,0.013661202,0.019125683,0.024590164,0.008196721,0.010928962,0,0.013661202,0.005464481,0.035519126,0.016393443,0.005464481,0.008196721,0.00273224,0,0.005464481,0,0,1
35005,0.009230769,0.006153846,0.012307692,0,0,0.024615385,0,0,0.012307692,0.009230769,0.006153846,0,0.015384615,0.030769231,0.018461538,0.024615385,0.012307692,0.033846154,0.030769231,0.021538462,0.009230769,0.04,0.021538462,0.012307692,0,0.006153846,0.003076923,0.003076923,0,0.030769231,0
214134,0,0,0.030075188,0,0,0.022556391,0,0.015037594,0.022556391,0.015037594,0,0,0.015037594,0.015037594,0.015037594,0.045112782,0.030075188,0.045112782,0.045112782,0.007518797,0.015037594,0.045112782,0.022556391,0,0,0,0,0,0,0.045112782,0
24133846,0,0,0.000680735,0.00136147,0,0.010891763,0.004084411,0.013614704,0.012933969,0.007488087,0.00136147,0.00136147,0.012253233,0.010891763,0.010211028,0.021783526,0.01701838,0.008849558,0.006807352,0.011572498,0.016337645,0.030633084,0.007488087,0.004765146,0.002722941,0.002722941,0.007488087,0.006126617,0.000680735,0.006126617,1
166792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0
56482,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0.058823529,0,0.058823529,0.058823529,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0
232155,0.002890173,0.002890173,0.005780347,0,0,0.007225434,0,0.002890173,0.007225434,0.00433526,0.001445087,0,0.005780347,0.00433526,0.010115607,0.015895954,0.002890173,0.023121387,0.024566474,0.002890173,0.011560694,0.018786127,0.020231214,0.01300578,0.001445087,0.027456647,0.030346821,0.021676301,0.001445087,0.005780347,0
38759,0.005319149,0.010638298,0.005319149,0,0,0.005319149,0,0.010638298,0.010638298,0.005319149,0,0,0.005319149,0.021276596,0.04787234,0.042553191,0.021276596,0.04787234,0.026595745,0.021276596,0.031914894,0.058510638,0.042553191,0,0.005319149,0.005319149,0.042553191,0.074468085,0.005319149,0.015957447,0
23488259,0,0,0.003952569,0.009881423,0.001976285,0.035573123,0.003952569,0.009881423,0.011857708,0.0256917,0.003952569,0,0.049407115,0.003952569,0.037549407,0.029644269,0.009881423,0.027667984,0.02173913,0.009881423,0.009881423,0.0256917,0.031620553,0.015810277,0.017786561,0.017786561,0.003952569,0.005928854,0,0.001976285,1
13746,0,0,0.083333333,0,0,0.083333333,0,0.083333333,0.083333333,0,0,0,0.083333333,0,0,0,0,0,0,0,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0
23798828,0.006166983,0,0.003795066,0.000474383,0,0.045540797,0.000948767,0.0056926,0.007590133,0.006166983,0.000948767,0,0.031309298,0.030834915,0.029411765,0.033206831,0.009962049,0.042694497,0.018500949,0.013282732,0.0056926,0.025142315,0.040322581,0.00426945,0.007590133,0.007590133,0.007590133,0.002371917,0.00711575,0.0028463,1
316369,0.004310345,0.007902299,0.002155172,0.001436782,0.000718391,0.03591954,0.002873563,0.006465517,0.012931034,0.012931034,0.000718391,0,0.013649425,0.007902299,0.033764368,0.029454023,0.029454023,0.035201149,0.030172414,0.010775862,0.010775862,0.050287356,0.037356322,0.000718391,0.002155172,0.003591954,0.014367816,0.056752874,0.001436782,0.002155172,0
23082777,0,0,0.001079914,0,0.002159827,0.005399568,0.004319654,0.01187905,0.003239741,0.010799136,0.001079914,0,0.016198704,0.020518359,0.003239741,0.02699784,0.018358531,0.010799136,0.009719222,0.008639309,0.009719222,0.05399568,0.012958963,0.006479482,0.001079914,0,0,0.001079914,0.001079914,0,1
296503,0.00862069,0,0.00862069,0,0,0,0,0,0.00862069,0,0,0,0.00862069,0,0.043103448,0.00862069,0.00862069,0.00862069,0,0,0.00862069,0.00862069,0.00862069,0.017241379,0,0.00862069,0.103448276,0.206896552,0.00862069,0.025862069,0
278972,0.005753326,0.000719166,0.004314995,0.000719166,0.000719166,0.019777059,0.002157497,0.010787487,0.005393743,0.00503416,0.000359583,0.000359583,0.010427904,0.017619561,0.020855807,0.017619561,0.026609133,0.03236246,0.017619561,0.014023732,0.025530385,0.054297015,0.016540813,0.001438332,0.003236246,0.005753326,0.01618123,0.055375764,0.002876663,0.030924128,0
57708,0.003766478,0.001883239,0.015065913,0.015065913,0,0.020715631,0.001883239,0.003766478,0.028248588,0.016949153,0,0,0.009416196,0.028248588,0.001883239,0.032015066,0.018832392,0.020715631,0.018832392,0.011299435,0,0.04519774,0.009416196,0.013182674,0.003766478,0.015065913,0.026365348,0.035781544,0,0.016949153,0
59910,0,0.018691589,0.028037383,0,0,0.028037383,0,0.018691589,0.028037383,0.046728972,0,0,0.018691589,0.009345794,0,0.046728972,0.018691589,0.009345794,0,0,0.009345794,0.056074766,0.028037383,0.009345794,0,0,0.037383178,0.037383178,0.009345794,0.009345794,0
30379,0.00625,0,0.0125,0,0,0.04375,0.0125,0.01875,0.0125,0.01875,0,0,0.00625,0.00625,0.00625,0.03125,0.03125,0.0625,0.03125,0.05,0,0.05,0.01875,0.00625,0,0.00625,0.00625,0.00625,0,0.05,0
323340,0,0,0,0,0,0.015140045,0,0.008327025,0.015140045,0.015140045,0,0,0.003785011,0.013626041,0.021953066,0.031037093,0.043149129,0.025738077,0.015140045,0.008327025,0.010598032,0.029523089,0.029523089,0.006056018,0.003028009,0.015897048,0.051476154,0.044663134,0,0.003785011,0
18258,0.011565836,0.006227758,0.002669039,0,0.00088968,0.025800712,0.001779359,0.016903915,0.003558719,0.019572954,0.00088968,0,0.014234875,0.008896797,0.014234875,0.03024911,0.028469751,0.018683274,0.016903915,0.017793594,0.009786477,0.049822064,0.035587189,0.014234875,0.001779359,0.006227758,0.025800712,0.018683274,0,0.029359431,0
146002,0.003484321,0.003484321,0.022648084,0.005226481,0,0.019163763,0,0.006968641,0.022648084,0.022648084,0,0,0.010452962,0.012195122,0.012195122,0.033101045,0.022648084,0.040069686,0.017421603,0.020905923,0.008710801,0.047038328,0.034843206,0.026132404,0.003484321,0,0.015679443,0.019163763,0.00174216,0.00174216,0
23234,0,0.008918618,0.010033445,0.010033445,0,0.011148272,0,0.008918618,0.010033445,0.008918618,0.00780379,0,0.008918618,0.02006689,0.030100334,0.026755853,0.024526198,0.052396878,0.034559643,0.024526198,0.004459309,0.046822742,0.037904125,0.002229654,0.001114827,0.010033445,0.022296544,0.072463768,0.001114827,0.016722408,0
26365582,0.001054852,0,0,0,0,0.007383966,0.001054852,0.001054852,0.006329114,0.001054852,0.002109705,0,0.041139241,0.004219409,0.008438819,0.01371308,0.017932489,0.032700422,0.022151899,0.003164557,0.014767932,0.03164557,0.008438819,0.001054852,0,0,0,0,0.002109705,0,1
38213,0.004068716,0.006781193,0.006781193,0.00045208,0.008589512,0.028028933,0.002712477,0.004520796,0.004972875,0.014014467,0,0,0.018083183,0.016274864,0.043851718,0.033905967,0.029385172,0.043399638,0.023056058,0.013110307,0.012658228,0.035714286,0.035262206,0.005877034,0.004520796,0.004520796,0.028933092,0.066003617,0.000904159,0.006329114,0
26436,0.001668057,0.003336113,0.006672227,0,0.002502085,0.017514595,0.001668057,0.006672227,0.010842369,0.01000834,0.002502085,0,0.014178482,0.016680567,0.020016681,0.018348624,0.020016681,0.025020851,0.019182652,0.01000834,0.008340284,0.048373645,0.038365304,0.001668057,0.001668057,0.010842369,0.008340284,0.025020851,0,0.041701418,0
363104,0,0,0.049180328,0,0.008196721,0.032786885,0,0,0.008196721,0.024590164,0,0,0.016393443,0.016393443,0,0.040983607,0.049180328,0.016393443,0.040983607,0.024590164,0.008196721,0.024590164,0.016393443,0.008196721,0,0,0.024590164,0.008196721,0,0.008196721,0
26267025,0,0.002478315,0,0.001239157,0.004956629,0.018587361,0,0.011152416,0.012391574,0.012391574,0,0,0,0.019826518,0.02354399,0.026022305,0.009913259,0.027261462,0.022304833,0.007434944,0.006195787,0.038413879,0.013630731,0.002478315,0.004956629,0.001239157,0,0,0,0.001239157,1
40960,0,0,0,0,0,0.041666667,0,0,0.041666667,0,0,0,0,0,0,0,0.041666667,0,0,0.041666667,0,0.041666667,0,0,0,0.041666667,0.083333333,0,0.041666667,0,0
27845,0,0,0.016556291,0,0,0.013245033,0,0.003311258,0.006622517,0.009933775,0,0,0.006622517,0.023178808,0,0.043046358,0.016556291,0.009933775,0.013245033,0.006622517,0.006622517,0.033112583,0.009933775,0.009933775,0.006622517,0.013245033,0.01986755,0,0.003311258,0.003311258,0
30270,0.006490265,0.009485771,0.023464803,0.00898652,0.002995507,0.029955067,0.005491762,0.013979031,0.016974538,0.033449825,0,0,0.010983525,0.018971543,0.027458812,0.046430354,0.030454319,0.03544683,0.023964054,0.011482776,0.007488767,0.058911633,0.061907139,0.003494758,0.006989516,0.003494758,0.025461807,0.059910135,0.001997004,0.022466301,0
8162,0,0,0,0,0,0.020618557,0.010309278,0.020618557,0.020618557,0,0,0,0.020618557,0.020618557,0,0.020618557,0.020618557,0.010309278,0,0.010309278,0,0.020618557,0.010309278,0.020618557,0,0,0.020618557,0,0,0.010309278,0
137199,0.001620746,0.003241491,0.003241491,0.003241491,0.001620746,0.019448947,0.004862237,0.01458671,0.008103728,0.012965964,0,0,0.004862237,0.012965964,0.016207455,0.021069692,0.006482982,0.045380875,0.016207455,0.006482982,0.003241491,0.05834684,0.034035656,0.011345219,0.016207455,0.001620746,0.027552674,0.048622366,0.001620746,0,0
219365,0.005586592,0,0.016759777,0,0,0.016759777,0,0.008379888,0.033519553,0.002793296,0.005586592,0,0.016759777,0.019553073,0.016759777,0.011173184,0.039106145,0.025139665,0.01396648,0.005586592,0.008379888,0.036312849,0.022346369,0.039106145,0.005586592,0.011173184,0.022346369,0.041899441,0,0,0
16307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25748982,0.012486993,0,0,0.007284079,0,0.030176899,0.002081165,0.013527575,0.003121748,0.03433923,0,0.001040583,0.012486993,0.014568158,0.007284079,0.041623309,0.010405827,0.009365245,0.017689906,0.003121748,0.003121748,0.02289282,0.020811655,0.015608741,0.009365245,0.005202914,0.003121748,0.001040583,0,0.002081165,1
